"","b1","b2","b3","b4","b5","b6.1","b6.2","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24.1","b24.2","b25","b26","b27","b28","b29","b30","b31","b32"
"1345",0,1,0,0,0,0,1,2,1,3,0,1,0,1,1,0,0,1,1,1,2,1,0,1,0,0,1,1,1,1,2,1,1,0
"1346",2,1,0,1,1,0,0,1,0,3,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"1347",2,1,0,1,1,0,2,3,1,0,1,1,1,1,1,1,2,2,1,0,2,1,1,1,1,1,1,1,1,4,2,1,1,1
"1348",1,1,1,0,1,0,1,4,1,3,1,0,1,0,1,0,2,2,1,0,0,0,1,0,1,1,0,1,0,2,3,0,1,1
"1349",2,1,1,1,0,0,0,2,1,3,0,1,1,1,1,1,2,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1
"1350",1,1,1,1,0,0,2,3,1,0,2,1,1,0,0,1,2,2,1,1,2,1,1,0,0,0,0,1,1,2,3,1,0,0
"1351",2,1,1,0,0,0,2,4,1,0,0,1,1,1,0,1,2,2,0,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0
"1352",1,1,0,1,1,0,2,2,1,3,0,1,1,0,1,1,2,2,0,1,2,1,0,0,0,0,0,0,0,2,1,0,1,0
"1353",2,1,1,1,0,0,2,1,1,3,0,0,1,0,1,1,2,2,1,0,2,0,1,1,0,0,1,1,1,4,1,1,1,1
"1354",2,1,1,1,1,1,2,4,1,3,1,1,1,1,1,1,2,2,1,0,2,1,1,0,1,0,1,1,1,4,2,1,1,1
"1355",1,1,1,1,1,0,1,1,1,3,1,0,1,0,1,1,0,2,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0
"1356",1,1,1,1,0,0,2,2,1,3,2,1,0,1,1,1,2,2,1,0,2,1,1,1,0,0,1,1,1,4,1,1,1,1
"1357",2,1,0,0,1,0,2,2,1,3,2,0,1,0,1,1,2,2,1,1,1,1,1,1,1,0,1,1,1,2,3,1,0,0
"1358",2,1,1,1,0,0,2,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,0,1,0,0,1,1,1,3,2,1,1,0
"1359",2,1,0,1,0,0,0,3,1,3,1,1,1,0,0,1,2,2,1,1,2,0,1,0,0,0,0,1,1,3,1,1,1,0
"1360",1,1,1,1,0,1,1,4,1,3,1,0,1,1,0,0,2,2,0,0,2,1,0,0,0,0,1,1,1,2,0,1,0,0
"1361",2,1,1,1,1,0,2,4,1,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1362",0,1,0,0,1,0,1,1,1,3,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0
"1363",1,1,1,0,0,0,1,3,1,3,1,0,1,0,0,1,2,2,1,0,2,1,0,1,1,1,1,0,1,1,1,1,0,0
"1364",2,1,0,1,0,0,0,2,0,3,1,1,0,0,0,0,2,1,0,1,1,1,1,1,0,0,0,1,1,2,1,0,1,1
"1365",0,0,0,1,1,1,2,4,1,3,2,1,0,1,0,1,1,2,1,0,1,1,1,0,1,1,0,1,1,1,3,1,1,1
"1366",2,1,1,1,1,0,2,3,1,3,0,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,1,1,1,4,2,1,0,0
"1367",1,1,0,1,1,0,2,4,1,3,2,1,1,0,0,1,2,2,0,1,1,1,0,1,1,1,1,1,1,1,3,1,1,1
"1368",1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1
"1369",2,1,1,1,1,0,2,4,1,3,1,1,1,1,1,0,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1370",2,1,1,1,1,0,2,2,1,0,1,1,1,1,1,1,2,2,0,1,2,1,1,1,1,1,0,1,1,2,1,1,1,1
"1371",1,1,0,1,0,0,2,2,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
"1372",2,1,1,1,0,0,2,4,1,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1
"1373",0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,3,0,1,0
"1374",1,0,0,0,0,1,2,0,1,3,1,1,1,0,1,1,2,2,1,1,1,1,0,0,0,0,1,1,1,2,1,1,1,0
"1375",2,1,1,0,0,1,2,4,1,3,2,1,1,0,1,1,2,2,1,0,2,1,1,1,0,0,1,1,1,2,2,1,1,0
"1376",0,0,1,1,1,0,0,2,0,3,0,1,1,1,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0
"1377",1,0,1,1,0,0,2,2,1,3,1,0,1,1,1,1,2,2,1,1,1,1,1,0,0,0,1,1,1,2,2,0,1,1
"1378",1,0,1,1,0,0,1,3,1,3,0,1,1,0,0,1,2,1,0,0,2,0,1,1,0,0,1,1,1,0,1,1,1,1
"1379",2,1,1,0,1,0,2,1,1,0,1,1,1,1,1,0,2,2,1,1,1,1,1,0,0,0,1,1,1,2,2,1,1,1
"1380",1,1,1,1,0,0,1,1,1,3,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,1,1,1,0,0,0
"1381",2,1,0,1,1,0,2,2,1,3,2,1,1,1,1,0,2,2,1,1,2,1,1,0,0,0,1,1,1,0,2,1,1,0
"1382",0,0,1,1,0,0,1,2,0,3,0,0,1,0,1,0,1,2,0,0,2,1,0,1,0,0,0,0,0,1,2,0,1,1
"1383",1,0,0,1,0,0,2,2,1,3,1,1,1,0,0,1,1,2,1,1,1,1,0,0,0,0,1,0,1,2,1,1,1,1
"1384",2,1,1,0,0,0,1,4,0,3,1,0,1,0,0,1,1,1,0,0,2,1,0,1,0,0,1,0,1,1,1,1,1,0
"1385",1,0,0,1,0,0,1,2,1,0,0,1,1,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1,0
"1386",1,1,0,1,0,1,2,4,1,3,0,1,1,1,1,1,1,2,0,0,2,0,0,1,1,1,0,1,1,4,3,1,0,1
"1387",2,1,0,0,1,0,2,2,1,3,0,1,1,1,1,1,2,2,0,1,2,1,0,1,0,0,0,0,0,2,3,0,1,0
"1388",1,0,0,0,1,0,2,1,1,3,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,1,1,1,0,3,1,1,1
"1389",1,1,1,1,0,0,1,4,1,3,1,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,1,0,0
"1390",1,1,1,1,0,1,1,4,1,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,2,3,1,1,1
"1391",1,0,0,0,0,0,2,0,1,3,1,1,1,0,0,0,2,2,1,1,1,1,0,0,0,0,0,1,1,2,1,1,0,0
"1392",1,1,1,1,0,1,2,4,1,3,1,1,1,1,1,1,2,2,1,1,1,1,0,1,0,0,1,1,1,0,2,1,1,0
"1393",2,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,2,0,0,0
"1394",2,1,1,1,0,1,1,2,1,3,0,0,1,1,0,0,2,2,0,1,2,1,0,1,0,0,1,1,1,2,2,1,1,0
"1395",2,1,1,1,1,0,1,4,1,3,0,1,1,0,0,1,2,2,1,1,2,1,0,1,0,1,1,0,1,2,2,1,1,1
"1396",2,1,1,1,1,0,2,2,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,0,2,1,1,1,0
"1397",2,0,1,1,0,0,1,4,1,0,2,1,1,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"1398",0,0,0,0,1,0,1,3,1,0,0,0,1,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"1399",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0
"1400",1,1,1,1,0,0,1,4,1,3,1,1,1,0,1,0,2,2,1,1,2,1,0,0,1,1,1,1,1,4,3,1,1,0
"1401",0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0
"1402",2,1,1,1,0,0,2,2,1,3,1,1,1,0,0,0,0,2,1,0,2,1,0,1,1,1,1,1,1,2,1,1,1,0
"1403",2,1,1,0,0,0,2,3,1,3,1,1,1,0,1,1,2,1,1,0,2,0,1,0,0,0,0,1,1,0,1,1,1,0
"1404",2,1,1,1,1,0,0,3,1,3,1,1,1,0,1,1,2,2,1,1,1,1,0,0,0,0,0,0,1,3,3,1,0,1
"1405",1,1,1,1,1,0,2,2,1,3,0,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,1,1,4,3,1,1,1
"1406",0,1,1,1,0,1,2,3,1,3,2,1,1,0,1,1,2,2,1,1,2,1,0,0,0,0,1,1,1,2,0,1,1,0
"1407",2,1,1,1,1,1,2,4,1,3,0,0,1,1,1,1,2,2,1,1,2,1,0,1,0,0,1,0,1,3,2,1,0,1
"1408",2,1,1,0,1,0,2,2,1,3,1,1,1,0,1,1,2,2,1,1,2,1,0,0,0,0,1,1,1,3,2,1,1,1
"1409",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,0,2,2,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1
"1410",2,1,1,1,0,1,2,1,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0
"1411",0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"1412",0,0,1,0,0,0,0,4,1,3,1,0,1,1,0,1,2,1,0,1,2,0,1,1,0,0,0,1,1,1,1,1,1,0
"1413",0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
"1414",1,1,1,1,1,0,2,4,1,3,2,1,1,1,1,1,0,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0
"1415",2,1,1,1,1,1,2,3,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,1,1,1,4,2,1,1,0
"1416",2,1,1,1,0,1,2,2,1,3,1,1,1,1,1,0,2,2,1,0,2,1,0,0,0,0,0,1,1,0,2,1,0,0
"1417",1,1,0,0,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,3,1,0,0,0
"1418",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0
"1419",1,1,1,1,0,0,2,2,1,3,0,1,1,0,0,1,2,0,1,0,2,0,0,0,1,1,1,1,1,1,1,0,1,0
"1420",2,1,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,2,0,1,2,1,0,0,0,0,1,0,1,2,2,1,1,0
"1421",2,1,0,0,1,0,2,2,1,3,0,1,1,1,0,1,2,2,1,0,2,1,1,1,1,0,0,1,1,1,1,1,1,0
"1422",1,0,0,1,1,0,0,0,1,3,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,0
"1423",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0
"1424",2,1,1,1,1,0,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,0
"1425",2,1,0,1,1,0,2,1,1,3,0,0,1,1,1,1,2,2,0,1,0,1,1,0,0,0,1,1,1,0,2,1,1,1
"1426",1,1,1,1,0,0,0,1,1,3,1,1,1,1,0,0,2,2,0,1,2,1,1,1,0,0,0,0,1,0,0,0,1,0
"1427",2,1,1,1,0,0,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,0,0,0,1,1,1,2,1,1,1,1
"1428",0,1,0,0,1,0,1,3,1,0,0,1,1,1,1,1,0,0,1,0,2,0,0,0,0,1,0,1,0,1,1,0,1,0
"1429",1,1,0,0,1,0,1,2,0,3,0,1,1,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
"1430",1,1,1,1,0,0,1,4,1,3,0,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"1431",0,0,0,0,0,0,1,1,1,3,0,1,1,0,0,1,2,2,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
"1432",0,1,0,0,1,0,0,2,0,3,1,0,1,1,0,0,0,2,0,0,2,1,0,1,0,0,1,1,1,0,0,0,0,0
"1433",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,2,1,1,0
"1434",2,1,1,1,1,1,0,4,1,3,0,1,1,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,1,2,1,1,1
"1435",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,0,1,1,1,1,1,3,3,1,1,0
"1436",2,1,0,1,0,0,2,2,1,0,0,1,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,0
"1437",2,1,1,1,0,0,2,3,1,3,2,1,1,1,1,1,2,2,1,1,2,1,0,1,1,1,0,1,1,4,1,1,0,1
"1438",1,1,0,1,1,0,2,2,1,3,2,1,1,1,1,0,1,2,1,1,1,1,0,1,1,1,1,1,1,3,0,1,1,0
"1439",0,0,0,0,1,0,0,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"1440",2,1,1,1,0,0,0,2,1,3,0,1,1,1,1,1,0,2,1,1,2,1,1,0,1,1,1,1,1,0,2,1,1,0
"1441",1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,2,2,1,0,2,0,1,0,0,0,1,1,1,1,1,1,0,1
"1442",0,1,0,1,1,0,2,2,1,3,1,1,1,0,1,0,2,2,1,1,2,1,0,0,0,0,1,1,1,4,3,0,1,0
"1443",2,1,0,0,1,0,2,3,1,3,0,0,1,1,1,1,2,2,1,0,2,1,0,0,0,0,0,1,0,3,2,1,1,0
"1444",1,1,1,1,1,0,2,4,1,3,0,1,1,1,0,0,2,2,1,1,1,1,1,0,0,0,1,1,1,0,2,1,0,0
"1445",2,1,1,1,0,0,2,4,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,3,2,1,1,0
"1446",0,1,1,1,1,0,2,4,1,3,1,0,1,1,1,1,0,2,1,1,1,1,1,0,1,1,1,1,0,2,1,1,1,1
"1447",0,1,1,1,0,0,1,1,1,3,0,0,0,0,1,1,1,2,1,1,2,0,1,1,0,1,1,1,1,2,1,1,1,0
"1448",1,1,1,1,1,0,2,4,1,3,1,1,1,1,0,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,0
"1449",2,1,1,0,1,0,2,4,1,3,2,1,1,0,1,1,1,2,1,0,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1450",1,0,1,1,1,0,2,2,1,0,0,1,1,0,1,0,1,1,1,0,2,1,1,0,0,1,0,1,1,1,1,1,1,1
"1451",2,1,1,0,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1
"1452",0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
"1453",1,1,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
"1454",1,0,1,1,0,0,0,3,0,0,0,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0
"1455",1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"1456",1,0,0,1,0,0,0,1,1,3,1,0,1,1,1,1,2,2,1,0,0,1,0,0,0,0,1,1,1,2,3,1,1,0
"1457",2,1,1,1,1,0,2,4,1,3,0,1,0,1,1,1,2,2,1,1,2,1,0,1,0,0,1,1,1,3,3,0,1,1
"1458",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,0,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1459",2,0,0,1,1,0,1,3,1,3,0,1,1,1,1,0,2,2,0,0,0,1,1,0,0,0,1,1,1,2,2,1,1,0
"1460",1,1,1,0,0,0,1,2,0,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,1,1
"1461",2,0,1,1,1,0,2,2,1,0,0,1,1,1,0,0,2,2,0,0,2,1,1,1,0,0,1,1,1,2,2,1,1,0
"1462",2,1,1,1,0,0,1,4,1,3,0,1,1,1,0,1,2,1,0,1,2,1,1,0,0,1,1,0,1,0,2,1,1,0
"1463",2,1,1,1,1,0,2,4,1,3,2,0,1,1,0,1,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,1,1,1
"1464",1,1,1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,2,0,1,2,1,0,0,1,1,0,0,0,1,0,1,0,1
"1465",2,1,1,1,1,0,2,4,1,0,1,1,1,0,0,1,2,2,1,0,2,1,0,1,1,1,1,1,1,4,3,1,1,0
"1466",1,0,0,0,0,0,2,2,1,3,0,1,1,1,0,1,2,1,1,1,0,1,0,0,1,0,1,0,1,2,2,1,0,0
"1467",0,0,0,1,0,1,1,2,1,3,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,3,2,1,1,0
"1468",2,1,1,1,1,0,2,4,1,0,1,0,1,1,1,1,2,2,1,1,2,1,1,0,1,1,1,0,1,3,3,1,1,0
"1469",0,1,1,1,0,1,1,2,1,3,1,1,1,0,1,1,2,2,1,0,2,1,1,1,0,0,1,1,1,3,2,1,1,0
"1470",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1471",1,1,0,1,0,0,2,4,0,3,1,0,1,1,0,0,1,2,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
"1472",1,0,1,1,0,0,1,2,1,3,0,1,1,0,1,1,2,2,0,1,1,1,0,0,0,1,0,1,1,2,3,1,1,0
"1473",1,1,0,0,0,0,1,2,1,3,1,1,1,0,1,0,2,2,1,1,1,1,1,1,0,0,0,1,0,4,1,1,1,0
"1474",2,0,0,1,0,0,0,1,0,3,1,1,1,0,1,1,2,0,0,1,2,0,1,1,0,0,1,0,1,0,0,1,1,0
"1475",2,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,0,2,1,1,2,0,1,0,0,0,1,0,1,4,0,1,1,0
"1476",2,1,1,1,1,0,2,3,1,3,2,1,1,0,1,1,2,2,0,0,2,1,0,1,0,0,1,1,1,2,2,1,1,0
"1477",2,1,1,1,0,0,2,4,1,3,0,1,1,1,1,1,2,2,1,0,2,1,1,1,1,1,1,1,1,4,2,1,1,0
"1478",1,1,0,1,1,0,1,1,1,3,0,1,1,0,1,0,0,2,0,1,2,0,1,0,0,1,1,1,1,0,2,0,1,0
"1479",1,0,1,1,1,0,1,3,1,3,2,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,3,2,1,1,1
"1480",0,1,0,1,0,0,0,3,1,3,1,1,1,0,0,1,1,2,0,1,2,1,0,1,1,1,1,1,1,1,2,1,1,0
"1481",2,1,1,1,0,0,2,4,1,3,2,1,1,1,1,0,2,2,0,1,2,1,0,0,0,0,1,1,1,4,2,1,1,0
"1482",2,1,1,1,1,0,1,2,1,3,0,1,1,0,1,1,2,2,0,1,2,1,1,0,0,1,1,0,1,3,2,1,1,0
"1483",2,1,1,1,1,0,1,2,1,0,0,0,1,0,0,1,2,2,1,0,1,1,1,0,0,0,0,0,1,2,0,1,1,1
"1484",1,0,1,0,0,0,1,2,1,3,1,1,0,0,1,1,0,2,0,1,2,1,1,1,0,0,1,1,1,4,0,1,1,0
"1485",1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
"1486",1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,3,0,1,0,0
"1487",0,0,0,0,0,0,2,3,1,0,0,1,1,0,0,1,2,1,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0
"1488",1,0,1,1,0,0,0,3,1,0,0,0,1,1,0,1,0,0,0,1,2,1,0,0,1,1,0,0,1,2,0,1,0,0
"1489",0,0,0,0,0,0,2,1,1,3,1,0,1,1,0,1,1,2,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0
"1490",1,1,1,1,0,1,2,1,1,3,0,0,1,0,0,1,2,2,1,1,1,1,0,0,0,0,0,0,1,0,2,0,1,1
"1491",1,1,1,1,0,1,1,2,1,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,2,2,1,1,0
"1492",2,1,0,0,1,1,2,4,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1
"1493",1,0,1,1,0,0,0,2,1,0,1,1,1,0,0,0,1,2,0,0,1,1,1,1,1,1,1,0,0,2,2,1,1,0
"1494",1,1,0,1,0,0,2,2,1,3,1,1,1,1,1,1,2,2,1,0,1,1,1,0,0,0,1,1,1,2,3,1,0,0
"1495",1,1,0,1,0,1,2,4,1,3,0,0,1,1,1,1,2,2,1,1,2,1,0,0,1,1,1,1,1,4,2,1,1,0
"1496",1,1,0,1,0,0,1,2,1,0,0,0,1,0,1,1,2,2,1,1,0,1,0,0,1,1,1,1,0,1,3,1,1,0
"1497",2,0,0,1,0,0,1,4,1,0,0,1,1,1,1,1,2,2,0,1,2,1,1,1,0,0,1,1,1,1,2,1,1,1
"1498",2,1,1,1,0,0,2,2,1,3,1,1,1,0,1,0,1,2,1,1,1,1,1,0,0,0,0,0,1,2,1,0,1,0
"1499",1,0,1,0,0,0,1,2,1,3,1,1,1,0,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0,2,1,1,0,0
"1500",0,1,0,1,1,0,2,4,1,3,1,1,1,1,1,0,2,0,1,1,2,1,0,1,1,1,1,1,1,4,2,0,1,0
"1501",2,1,1,1,0,0,2,2,1,0,1,1,1,0,0,1,2,0,1,0,2,1,1,0,0,0,1,0,1,4,3,1,1,0
"1502",2,1,1,1,0,0,1,2,1,3,1,0,1,1,1,1,0,2,1,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0
"1503",2,1,0,1,1,0,2,1,1,3,2,0,1,1,1,1,2,2,0,1,2,1,1,1,0,0,0,0,1,2,2,1,1,1
"1504",2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1
"1505",2,1,1,1,1,0,2,1,1,3,2,1,1,1,0,1,2,2,1,1,2,1,0,1,0,1,1,1,1,2,3,1,1,0
"1506",0,0,0,1,0,0,0,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,3,1,1,1,0
"1507",0,0,1,0,0,0,1,2,1,0,0,0,1,0,1,0,2,1,1,0,2,1,0,0,0,0,0,1,1,0,2,1,0,0
"1508",1,1,1,1,1,0,1,1,1,3,0,1,1,1,0,1,0,2,1,1,2,0,1,0,0,0,1,0,0,2,2,0,1,0
"1509",1,1,0,1,0,1,2,3,1,0,1,0,1,0,1,0,2,2,0,1,2,1,1,0,1,0,1,1,1,0,3,0,1,0
"1510",2,1,1,0,0,0,0,2,1,0,2,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1
"1511",1,1,1,1,1,1,2,4,1,3,1,1,1,1,1,1,1,2,0,0,2,1,1,0,1,1,1,1,1,4,3,1,0,0
"1512",0,1,1,0,0,0,2,3,1,3,0,1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0,1,1,2,2,1,1,0
"1513",1,0,0,1,1,0,1,1,1,3,0,1,1,0,0,1,0,1,0,1,2,0,1,1,0,0,0,1,0,3,0,1,1,0
"1514",0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"1515",2,1,0,1,0,0,0,2,1,0,0,1,1,1,1,1,1,2,0,0,2,1,0,0,0,0,0,1,1,1,2,1,0,1
"1516",2,1,1,1,0,0,0,2,1,3,1,1,1,1,1,0,2,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0
"1517",2,1,1,1,1,0,2,2,1,3,0,1,1,1,1,1,2,2,0,1,0,1,0,1,1,1,1,0,1,1,3,0,0,1
"1518",2,1,1,0,0,0,1,1,1,3,0,1,1,0,0,0,2,0,1,1,1,1,0,1,0,0,0,0,1,4,0,0,0,0
"1519",1,1,0,1,0,0,1,2,1,3,0,1,1,1,0,0,2,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1
"1520",0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,1,1,0,1,0,3,2,1,0,0
"1521",0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
"1522",2,1,1,0,0,1,1,1,1,3,1,1,1,0,0,1,2,2,0,1,2,1,0,1,1,1,1,0,1,2,2,1,1,0
"1523",2,1,1,1,1,1,2,4,1,3,1,1,1,1,1,1,2,2,1,0,2,1,1,1,1,1,1,1,1,4,2,1,1,0
"1524",1,1,1,0,0,0,2,2,0,3,0,1,1,0,0,1,2,2,1,1,1,1,0,0,1,1,1,1,1,4,0,1,0,1
"1525",2,1,0,1,0,0,2,1,1,3,0,1,1,1,1,1,0,2,0,0,2,0,1,1,0,1,1,1,1,1,2,1,1,0
"1526",0,0,0,1,1,0,1,3,0,0,0,0,1,0,0,1,1,2,0,1,2,0,0,0,1,1,0,0,0,2,2,1,1,0
"1527",1,1,1,1,0,0,1,3,1,3,1,1,1,0,0,1,0,0,0,1,2,1,0,1,0,0,1,1,1,3,1,0,0,0
"1528",1,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
"1529",2,1,1,1,0,0,2,4,1,3,0,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,0
"1530",0,0,1,0,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2,1,0,0,0
"1531",1,1,1,1,0,1,1,4,1,3,1,1,1,1,0,1,1,2,0,1,2,1,0,1,0,1,1,1,1,3,3,1,1,0
"1532",2,0,1,1,1,0,2,2,1,3,1,0,1,0,1,1,1,2,0,1,2,1,0,1,1,1,1,0,1,3,0,1,1,0
"1533",0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0
"1534",1,0,1,1,1,0,0,2,0,0,0,0,1,0,0,1,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0
"1535",1,1,1,1,1,1,1,2,1,3,0,1,1,1,1,1,2,2,1,0,2,1,0,0,1,1,0,1,1,2,1,1,0,1
"1536",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1
